DateKey,FullDate,Year,Quarter,Month,Day,DayOfWeek
20151016,2015-10-16,2015,4,10,16,Friday
20120102,2012-01-02,2012,1,1,2,Monday
20150626,2015-06-26,2015,2,6,26,Friday
20110513,2011-05-13,2011,2,5,13,Friday
20141015,2014-10-15,2014,4,10,15,Wednesday
20120101,2012-01-01,2012,1,1,1,Sunday
20150311,2015-03-11,2015,1,3,11,Wednesday
20150302,2015-03-02,2015,1,3,2,Monday
20160220,2016-02-20,2016,1,2,20,Saturday
20110515,2011-05-15,2011,2,5,15,Sunday
20150708,2015-07-08,2015,3,7,8,Wednesday
20150530,2015-05-30,2015,2,5,30,Saturday
20101211,2010-12-11,2010,4,12,11,Saturday
20160219,2016-02-19,2016,1,2,19,Friday
20160105,2016-01-05,2016,1,1,5,Tuesday
20150605,2015-06-05,2015,2,6,5,Friday
20150709,2015-07-09,2015,3,7,9,Thursday
20150319,2015-03-19,2015,1,3,19,Thursday
20110723,2011-07-23,2011,3,7,23,Saturday
20100401,2010-04-01,2010,2,4,1,Thursday
20110907,2011-09-07,2011,3,9,7,Wednesday
20100815,2010-08-15,2010,3,8,15,Sunday
20110212,2011-02-12,2011,1,2,12,Saturday
20110129,2011-01-29,2011,1,1,29,Saturday
20110318,2011-03-18,2011,1,3,18,Friday
20150401,2015-04-01,2015,2,4,1,Wednesday
20120226,2012-02-26,2012,1,2,26,Sunday
20110806,2011-08-06,2011,3,8,6,Saturday
20150306,2015-03-06,2015,1,3,6,Friday
20141017,2014-10-17,2014,4,10,17,Friday
20150523,2015-05-23,2015,2,5,23,Saturday
20180103,2018-01-03,2018,1,1,3,Wednesday
20141031,2014-10-31,2014,4,10,31,Friday
20180204,2018-02-04,2018,1,2,4,Sunday
20130222,2013-02-22,2013,1,2,22,Friday
20150325,2015-03-25,2015,1,3,25,Wednesday
20150619,2015-06-19,2015,2,6,19,Friday
20150526,2015-05-26,2015,2,5,26,Tuesday
20161209,2016-12-09,2016,4,12,9,Friday
20180504,2018-05-04,2018,2,5,4,Friday
20150114,2015-01-14,2015,1,1,14,Wednesday
20150815,2015-08-15,2015,3,8,15,Saturday
20170729,2017-07-29,2017,3,7,29,Saturday
20150627,2015-06-27,2015,2,6,27,Saturday
20150329,2015-03-29,2015,1,3,29,Sunday
20150313,2015-03-13,2015,1,3,13,Friday
20180823,2018-08-23,2018,3,8,23,Thursday
20150402,2015-04-02,2015,2,4,2,Thursday
20151229,2015-12-29,2015,4,12,29,Tuesday
20151205,2015-12-05,2015,4,12,5,Saturday
20170118,2017-01-18,2017,1,1,18,Wednesday
20151006,2015-10-06,2015,4,10,6,Tuesday
20151107,2015-11-07,2015,4,11,7,Saturday
20171207,2017-12-07,2017,4,12,7,Thursday
20150906,2015-09-06,2015,3,9,6,Sunday
20151215,2015-12-15,2015,4,12,15,Tuesday
20151022,2015-10-22,2015,4,10,22,Thursday
20151227,2015-12-27,2015,4,12,27,Sunday
20151231,2015-12-31,2015,4,12,31,Thursday
20161225,2016-12-25,2016,4,12,25,Sunday
20180906,2018-09-06,2018,3,9,6,Thursday
20180124,2018-01-24,2018,1,1,24,Wednesday
20171128,2017-11-28,2017,4,11,28,Tuesday
20180130,2018-01-30,2018,1,1,30,Tuesday
20180810,2018-08-10,2018,3,8,10,Friday
20180904,2018-09-04,2018,3,9,4,Tuesday
20160423,2016-04-23,2016,2,4,23,Saturday
20100912,2010-09-12,2010,3,9,12,Sunday
19960920,1996-09-20,1996,3,9,20,Friday
20080802,2008-08-02,2008,3,8,2,Saturday
20150130,2015-01-30,2015,1,1,30,Friday
20021209,2002-12-09,2002,4,12,9,Monday
20111125,2011-11-25,2011,4,11,25,Friday
20141229,2014-12-29,2014,4,12,29,Monday
20111202,2011-12-02,2011,4,12,2,Friday
20111218,2011-12-18,2011,4,12,18,Sunday
20150714,2015-07-14,2015,3,7,14,Tuesday
20130106,2013-01-06,2013,1,1,6,Sunday
20111204,2011-12-04,2011,4,12,4,Sunday
20120503,2012-05-03,2012,2,5,3,Thursday
20120320,2012-03-20,2012,1,3,20,Tuesday
20120104,2012-01-04,2012,1,1,4,Wednesday
20180411,2018-04-11,2018,2,4,11,Wednesday
20180917,2018-09-17,2018,3,9,17,Monday
20000807,2000-08-07,2000,3,8,7,Monday
20081031,2008-10-31,2008,4,10,31,Friday
20090314,2009-03-14,2009,1,3,14,Saturday
20100305,2010-03-05,2010,1,3,5,Friday
20121208,2012-12-08,2012,4,12,8,Saturday
20091212,2009-12-12,2009,4,12,12,Saturday
20100220,2010-02-20,2010,1,2,20,Saturday
20090625,2009-06-25,2009,2,6,25,Thursday
20100224,2010-02-24,2010,1,2,24,Wednesday
20101120,2010-11-20,2010,4,11,20,Saturday
20091223,2009-12-23,2009,4,12,23,Wednesday
20050724,2005-07-24,2005,3,7,24,Sunday
20050705,2005-07-05,2005,3,7,5,Tuesday
20060204,2006-02-04,2006,1,2,4,Saturday
20050717,2005-07-17,2005,3,7,17,Sunday
19970405,1997-04-05,1997,2,4,5,Saturday
20180628,2018-06-28,2018,2,6,28,Thursday
20160417,2016-04-17,2016,2,4,17,Sunday
20160419,2016-04-19,2016,2,4,19,Tuesday
20161217,2016-12-17,2016,4,12,17,Saturday
20160412,2016-04-12,2016,2,4,12,Tuesday
20171002,2017-10-02,2017,4,10,2,Monday
20170828,2017-08-28,2017,3,8,28,Monday
20160415,2016-04-15,2016,2,4,15,Friday
20160420,2016-04-20,2016,2,4,20,Wednesday
20170509,2017-05-09,2017,2,5,9,Tuesday
20170301,2017-03-01,2017,1,3,1,Wednesday
20170719,2017-07-19,2017,3,7,19,Wednesday
20170215,2017-02-15,2017,1,2,15,Wednesday
20170216,2017-02-16,2017,1,2,16,Thursday
20150830,2015-08-30,2015,3,8,30,Sunday
20150105,2015-01-05,2015,1,1,5,Monday
20120721,2012-07-21,2012,3,7,21,Saturday
20120720,2012-07-20,2012,3,7,20,Friday
20060808,2006-08-08,2006,3,8,8,Tuesday
20070228,2007-02-28,2007,1,2,28,Wednesday
20050904,2005-09-04,2005,3,9,4,Sunday
20051205,2005-12-05,2005,4,12,5,Monday
19970529,1997-05-29,1997,2,5,29,Thursday
20120109,2012-01-09,2012,1,1,9,Monday
20120203,2012-02-03,2012,1,2,3,Friday
20120110,2012-01-10,2012,1,1,10,Tuesday
20120207,2012-02-07,2012,1,2,7,Tuesday
20120329,2012-03-29,2012,1,3,29,Thursday
20120210,2012-02-10,2012,1,2,10,Friday
20120204,2012-02-04,2012,1,2,4,Saturday
20120208,2012-02-08,2012,1,2,8,Wednesday
20120211,2012-02-11,2012,1,2,11,Saturday
20170501,2017-05-01,2017,2,5,1,Monday
20170513,2017-05-13,2017,2,5,13,Saturday
19960512,1996-05-12,1996,2,5,12,Sunday
20081213,2008-12-13,2008,4,12,13,Saturday
20090107,2009-01-07,2009,1,1,7,Wednesday
20090115,2009-01-15,2009,1,1,15,Thursday
20120612,2012-06-12,2012,2,6,12,Tuesday
20120613,2012-06-13,2012,2,6,13,Wednesday
20071016,2007-10-16,2007,4,10,16,Tuesday
20071204,2007-12-04,2007,4,12,4,Tuesday
20071024,2007-10-24,2007,4,10,24,Wednesday
19980117,1998-01-17,1998,1,1,17,Saturday
20180703,2018-07-03,2018,3,7,3,Tuesday
20180717,2018-07-17,2018,3,7,17,Tuesday
20180721,2018-07-21,2018,3,7,21,Saturday
20170813,2017-08-13,2017,3,8,13,Sunday
19970721,1997-07-21,1997,3,7,21,Monday
20170401,2017-04-01,2017,2,4,1,Saturday
20170318,2017-03-18,2017,1,3,18,Saturday
20170304,2017-03-04,2017,1,3,4,Saturday
20170305,2017-03-05,2017,1,3,5,Sunday
20170307,2017-03-07,2017,1,3,7,Tuesday
20010814,2001-08-14,2001,3,8,14,Tuesday
20001011,2000-10-11,2000,4,10,11,Wednesday
20090315,2009-03-15,2009,1,3,15,Sunday
20090312,2009-03-12,2009,1,3,12,Thursday
20140810,2014-08-10,2014,3,8,10,Sunday
19970916,1997-09-16,1997,3,9,16,Tuesday
19961101,1996-11-01,1996,4,11,1,Friday
20081029,2008-10-29,2008,4,10,29,Wednesday
20081028,2008-10-28,2008,4,10,28,Tuesday
20130403,2013-04-03,2013,2,4,3,Wednesday
20130402,2013-04-02,2013,2,4,2,Tuesday
20151020,2015-10-20,2015,4,10,20,Tuesday
19961107,1996-11-07,1996,4,11,7,Thursday
20170428,2017-04-28,2017,2,4,28,Friday
20170429,2017-04-29,2017,2,4,29,Saturday
20171016,2017-10-16,2017,4,10,16,Monday
20170519,2017-05-19,2017,2,5,19,Friday
20171015,2017-10-15,2017,4,10,15,Sunday
20171019,2017-10-19,2017,4,10,19,Thursday
20170810,2017-08-10,2017,3,8,10,Thursday
20170803,2017-08-03,2017,3,8,3,Thursday
20170502,2017-05-02,2017,2,5,2,Tuesday
20170516,2017-05-16,2017,2,5,16,Tuesday
20171023,2017-10-23,2017,4,10,23,Monday
20170522,2017-05-22,2017,2,5,22,Monday
20171026,2017-10-26,2017,4,10,26,Thursday
20180915,2018-09-15,2018,3,9,15,Saturday
20171018,2017-10-18,2017,4,10,18,Wednesday
20171024,2017-10-24,2017,4,10,24,Tuesday
20170512,2017-05-12,2017,2,5,12,Friday
20170814,2017-08-14,2017,3,8,14,Monday
20170511,2017-05-11,2017,2,5,11,Thursday
20170517,2017-05-17,2017,2,5,17,Wednesday
20180420,2018-04-20,2018,2,4,20,Friday
20171027,2017-10-27,2017,4,10,27,Friday
20170806,2017-08-06,2017,3,8,6,Sunday
20170812,2017-08-12,2017,3,8,12,Saturday
20171017,2017-10-17,2017,4,10,17,Tuesday
20170521,2017-05-21,2017,2,5,21,Sunday
20171030,2017-10-30,2017,4,10,30,Monday
20170807,2017-08-07,2017,3,8,7,Monday
20171014,2017-10-14,2017,4,10,14,Saturday
20180711,2018-07-11,2018,3,7,11,Wednesday
20061224,2006-12-24,2006,4,12,24,Sunday
20061213,2006-12-13,2006,4,12,13,Wednesday
20061130,2006-11-30,2006,4,11,30,Thursday
20070112,2007-01-12,2007,1,1,12,Friday
20100114,2010-01-14,2010,1,1,14,Thursday
20070210,2007-02-10,2007,1,2,10,Saturday
20061231,2006-12-31,2006,4,12,31,Sunday
20100708,2010-07-08,2010,3,7,8,Thursday
20070113,2007-01-13,2007,1,1,13,Saturday
20070411,2007-04-11,2007,2,4,11,Wednesday
20070406,2007-04-06,2007,2,4,6,Friday
20061205,2006-12-05,2006,4,12,5,Tuesday
20070204,2007-02-04,2007,1,2,4,Sunday
20061215,2006-12-15,2006,4,12,15,Friday
20061228,2006-12-28,2006,4,12,28,Thursday
20100107,2010-01-07,2010,1,1,7,Thursday
20100710,2010-07-10,2010,3,7,10,Saturday
20080127,2008-01-27,2008,1,1,27,Sunday
20070408,2007-04-08,2007,2,4,8,Sunday
20070111,2007-01-11,2007,1,1,11,Thursday
20070128,2007-01-28,2007,1,1,28,Sunday
20070511,2007-05-11,2007,2,5,11,Friday
20100108,2010-01-08,2010,1,1,8,Friday
20100112,2010-01-12,2010,1,1,12,Tuesday
20090917,2009-09-17,2009,3,9,17,Thursday
20090724,2009-07-24,2009,3,7,24,Friday
20100113,2010-01-13,2010,1,1,13,Wednesday
20180105,2018-01-05,2018,1,1,5,Friday
20180106,2018-01-06,2018,1,1,6,Saturday
19991125,1999-11-25,1999,4,11,25,Thursday
20010729,2001-07-29,2001,3,7,29,Sunday
20010804,2001-08-04,2001,3,8,4,Saturday
19960613,1996-06-13,1996,2,6,13,Thursday
19960725,1996-07-25,1996,3,7,25,Thursday
19960721,1996-07-21,1996,3,7,21,Sunday
19960708,1996-07-08,1996,3,7,8,Monday
19970530,1997-05-30,1997,2,5,30,Friday
19961008,1996-10-08,1996,4,10,8,Tuesday
19961104,1996-11-04,1996,4,11,4,Monday
19960916,1996-09-16,1996,3,9,16,Monday
19970609,1997-06-09,1997,2,6,9,Monday
19961202,1996-12-02,1996,4,12,2,Monday
19970623,1997-06-23,1997,2,6,23,Monday
19970106,1997-01-06,1997,1,1,6,Monday
19960913,1996-09-13,1996,3,9,13,Friday
20040911,2004-09-11,2004,3,9,11,Saturday
20050530,2005-05-30,2005,2,5,30,Monday
20070704,2007-07-04,2007,3,7,4,Wednesday
20060621,2006-06-21,2006,2,6,21,Wednesday
20060731,2006-07-31,2006,3,7,31,Monday
20060807,2006-08-07,2006,3,8,7,Monday
20060901,2006-09-01,2006,3,9,1,Friday
20070515,2007-05-15,2007,2,5,15,Tuesday
20050612,2005-06-12,2005,2,6,12,Sunday
20050529,2005-05-29,2005,2,5,29,Sunday
20060131,2006-01-31,2006,1,1,31,Tuesday
20070715,2007-07-15,2007,3,7,15,Sunday
20091106,2009-11-06,2009,4,11,6,Friday
20061021,2006-10-21,2006,4,10,21,Saturday
20051211,2005-12-11,2005,4,12,11,Sunday
20040910,2004-09-10,2004,3,9,10,Friday
20060918,2006-09-18,2006,3,9,18,Monday
20070908,2007-09-08,2007,3,9,8,Saturday
20040914,2004-09-14,2004,3,9,14,Tuesday
20060709,2006-07-09,2006,3,7,9,Sunday
20070726,2007-07-26,2007,3,7,26,Thursday
20050905,2005-09-05,2005,3,9,5,Monday
20050719,2005-07-19,2005,3,7,19,Tuesday
20050821,2005-08-21,2005,3,8,21,Sunday
20060226,2006-02-26,2006,1,2,26,Sunday
20060809,2006-08-09,2006,3,8,9,Wednesday
20070525,2007-05-25,2007,2,5,25,Friday
20070507,2007-05-07,2007,2,5,7,Monday
20070723,2007-07-23,2007,3,7,23,Monday
20060314,2006-03-14,2006,1,3,14,Tuesday
20061216,2006-12-16,2006,4,12,16,Saturday
20050828,2005-08-28,2005,3,8,28,Sunday
20050603,2005-06-03,2005,2,6,3,Friday
20060318,2006-03-18,2006,1,3,18,Saturday
20060711,2006-07-11,2006,3,7,11,Tuesday
20060815,2006-08-15,2006,3,8,15,Tuesday
20060326,2006-03-26,2006,1,3,26,Sunday
20060823,2006-08-23,2006,3,8,23,Wednesday
20040930,2004-09-30,2004,3,9,30,Thursday
20060217,2006-02-17,2006,1,2,17,Friday
20060422,2006-04-22,2006,2,4,22,Saturday
20050802,2005-08-02,2005,3,8,2,Tuesday
20050716,2005-07-16,2005,3,7,16,Saturday
20051106,2005-11-06,2005,4,11,6,Sunday
20061112,2006-11-12,2006,4,11,12,Sunday
20080711,2008-07-11,2008,3,7,11,Friday
20050626,2005-06-26,2005,2,6,26,Sunday
20060603,2006-06-03,2006,2,6,3,Saturday
20080628,2008-06-28,2008,2,6,28,Saturday
20060817,2006-08-17,2006,3,8,17,Thursday
20060816,2006-08-16,2006,3,8,16,Wednesday
20040918,2004-09-18,2004,3,9,18,Saturday
20071202,2007-12-02,2007,4,12,2,Sunday
20070107,2007-01-07,2007,1,1,7,Sunday
20070824,2007-08-24,2007,3,8,24,Friday
20050611,2005-06-11,2005,2,6,11,Saturday
20051220,2005-12-20,2005,4,12,20,Tuesday
20050929,2005-09-29,2005,3,9,29,Thursday
20051006,2005-10-06,2005,4,10,6,Thursday
20060128,2006-01-28,2006,1,1,28,Saturday
20050720,2005-07-20,2005,3,7,20,Wednesday
20051124,2005-11-24,2005,4,11,24,Thursday
20060624,2006-06-24,2006,2,6,24,Saturday
20060705,2006-07-05,2006,3,7,5,Wednesday
20060707,2006-07-07,2006,3,7,7,Friday
20060129,2006-01-29,2006,1,1,29,Sunday
20060806,2006-08-06,2006,3,8,6,Sunday
20051008,2005-10-08,2005,4,10,8,Saturday
20060319,2006-03-19,2006,1,3,19,Sunday
20060627,2006-06-27,2006,2,6,27,Tuesday
20070519,2007-05-19,2007,2,5,19,Saturday
20071007,2007-10-07,2007,4,10,7,Sunday
20051107,2005-11-07,2005,4,11,7,Monday
20060727,2006-07-27,2006,3,7,27,Thursday
20080604,2008-06-04,2008,2,6,4,Wednesday
20061101,2006-11-01,2006,4,11,1,Wednesday
20050728,2005-07-28,2005,3,7,28,Thursday
20060305,2006-03-05,2006,1,3,5,Sunday
20070318,2007-03-18,2007,1,3,18,Sunday
20051016,2005-10-16,2005,4,10,16,Sunday
20050727,2005-07-27,2005,3,7,27,Wednesday
20051112,2005-11-12,2005,4,11,12,Saturday
20060522,2006-05-22,2006,2,5,22,Monday
20060717,2006-07-17,2006,3,7,17,Monday
20060629,2006-06-29,2006,2,6,29,Thursday
20071014,2007-10-14,2007,4,10,14,Sunday
20080420,2008-04-20,2008,2,4,20,Sunday
20060409,2006-04-09,2006,2,4,9,Sunday
20060827,2006-08-27,2006,3,8,27,Sunday
20051127,2005-11-27,2005,4,11,27,Sunday
20060416,2006-04-16,2006,2,4,16,Sunday
20071001,2007-10-01,2007,4,10,1,Monday
20060529,2006-05-29,2006,2,5,29,Monday
20061203,2006-12-03,2006,4,12,3,Sunday
20051203,2005-12-03,2005,4,12,3,Saturday
20060317,2006-03-17,2006,1,3,17,Friday
20050918,2005-09-18,2005,3,9,18,Sunday
20070610,2007-06-10,2007,2,6,10,Sunday
20051001,2005-10-01,2005,4,10,1,Saturday
20051022,2005-10-22,2005,4,10,22,Saturday
20070106,2007-01-06,2007,1,1,6,Saturday
20080315,2008-03-15,2008,1,3,15,Saturday
20060219,2006-02-19,2006,1,2,19,Sunday
20060701,2006-07-01,2006,3,7,1,Saturday
20070428,2007-04-28,2007,2,4,28,Saturday
20060916,2006-09-16,2006,3,9,16,Saturday
20051126,2005-11-26,2005,4,11,26,Saturday
20060826,2006-08-26,2006,3,8,26,Saturday
20051218,2005-12-18,2005,4,12,18,Sunday
20070429,2007-04-29,2007,2,4,29,Sunday
20060803,2006-08-03,2006,3,8,3,Thursday
20071027,2007-10-27,2007,4,10,27,Saturday
20051120,2005-11-20,2005,4,11,20,Sunday
20070821,2007-08-21,2007,3,8,21,Tuesday
20070625,2007-06-25,2007,2,6,25,Monday
20051019,2005-10-19,2005,4,10,19,Wednesday
20060407,2006-04-07,2006,2,4,7,Friday
20070420,2007-04-20,2007,2,4,20,Friday
20050809,2005-08-09,2005,3,8,9,Tuesday
20070513,2007-05-13,2007,2,5,13,Sunday
20070721,2007-07-21,2007,3,7,21,Saturday
20060713,2006-07-13,2006,3,7,13,Thursday
20051023,2005-10-23,2005,4,10,23,Sunday
20081014,2008-10-14,2008,4,10,14,Tuesday
20051201,2005-12-01,2005,4,12,1,Thursday
20060316,2006-03-16,2006,1,3,16,Thursday
20070811,2007-08-11,2007,3,8,11,Saturday
20051009,2005-10-09,2005,4,10,9,Sunday
20070826,2007-08-26,2007,3,8,26,Sunday
20060819,2006-08-19,2006,3,8,19,Saturday
20051219,2005-12-19,2005,4,12,19,Monday
20050819,2005-08-19,2005,3,8,19,Friday
20070415,2007-04-15,2007,2,4,15,Sunday
20060811,2006-08-11,2006,3,8,11,Friday
20070709,2007-07-09,2007,3,7,9,Monday
20060322,2006-03-22,2006,1,3,22,Wednesday
20071104,2007-11-04,2007,4,11,4,Sunday
20050820,2005-08-20,2005,3,8,20,Saturday
20060728,2006-07-28,2006,3,7,28,Friday
20060121,2006-01-21,2006,1,1,21,Saturday
20060107,2006-01-07,2006,1,1,7,Saturday
20060518,2006-05-18,2006,2,5,18,Thursday
20050806,2005-08-06,2005,3,8,6,Saturday
20061015,2006-10-15,2006,4,10,15,Sunday
20051204,2005-12-04,2005,4,12,4,Sunday
20060722,2006-07-22,2006,3,7,22,Saturday
20061001,2006-10-01,2006,4,10,1,Sunday
20070520,2007-05-20,2007,2,5,20,Sunday
20060812,2006-08-12,2006,3,8,12,Saturday
20060116,2006-01-16,2006,1,1,16,Monday
20050729,2005-07-29,2005,3,7,29,Friday
20050710,2005-07-10,2005,3,7,10,Sunday
20060821,2006-08-21,2006,3,8,21,Monday
20070523,2007-05-23,2007,2,5,23,Wednesday
20050805,2005-08-05,2005,3,8,5,Friday
20071125,2007-11-25,2007,4,11,25,Sunday
20060417,2006-04-17,2006,2,4,17,Monday
20060719,2006-07-19,2006,3,7,19,Wednesday
20070920,2007-09-20,2007,3,9,20,Thursday
20080308,2008-03-08,2008,1,3,8,Saturday
20050723,2005-07-23,2005,3,7,23,Saturday
20060702,2006-07-02,2006,3,7,2,Sunday
20060430,2006-04-30,2006,2,4,30,Sunday
20080107,2008-01-07,2008,1,1,7,Monday
20060114,2006-01-14,2006,1,1,14,Saturday
20070330,2007-03-30,2007,1,3,30,Friday
20070829,2007-08-29,2007,3,8,29,Wednesday
20060602,2006-06-02,2006,2,6,2,Friday
20070717,2007-07-17,2007,3,7,17,Tuesday
20070814,2007-08-14,2007,3,8,14,Tuesday
20060810,2006-08-10,2006,3,8,10,Thursday
20060801,2006-08-01,2006,3,8,1,Tuesday
20060818,2006-08-18,2006,3,8,18,Friday
20060501,2006-05-01,2006,2,5,1,Monday
20061012,2006-10-12,2006,4,10,12,Thursday
20051015,2005-10-15,2005,4,10,15,Saturday
20070209,2007-02-09,2007,1,2,9,Friday
20080712,2008-07-12,2008,3,7,12,Saturday
20070328,2007-03-28,2007,1,3,28,Wednesday
20051231,2005-12-31,2005,4,12,31,Saturday
20071028,2007-10-28,2007,4,10,28,Sunday
20051002,2005-10-02,2005,4,10,2,Sunday
20051010,2005-10-10,2005,4,10,10,Monday
20070517,2007-05-17,2007,2,5,17,Thursday
20070317,2007-03-17,2007,1,3,17,Saturday
20060912,2006-09-12,2006,3,9,12,Tuesday
20061123,2006-11-23,2006,4,11,23,Thursday
20060813,2006-08-13,2006,3,8,13,Sunday
20070701,2007-07-01,2007,3,7,1,Sunday
20061105,2006-11-05,2006,4,11,5,Sunday
20070929,2007-09-29,2007,3,9,29,Saturday
20051011,2005-10-11,2005,4,10,11,Tuesday
20060225,2006-02-25,2006,1,2,25,Saturday
20060105,2006-01-05,2006,1,1,5,Thursday
20070620,2007-06-20,2007,2,6,20,Wednesday
20060124,2006-01-24,2006,1,1,24,Tuesday
20070105,2007-01-05,2007,1,1,5,Friday
20060926,2006-09-26,2006,3,9,26,Tuesday
20070923,2007-09-23,2007,3,9,23,Sunday
20080511,2008-05-11,2008,2,5,11,Sunday
20070722,2007-07-22,2007,3,7,22,Sunday
20070312,2007-03-12,2007,1,3,12,Monday
20070115,2007-01-15,2007,1,1,15,Monday
20070119,2007-01-19,2007,1,1,19,Friday
20070305,2007-03-05,2007,1,3,5,Monday
20080302,2008-03-02,2008,1,3,2,Sunday
20070518,2007-05-18,2007,2,5,18,Friday
20070126,2007-01-26,2007,1,1,26,Friday
20070121,2007-01-21,2007,1,1,21,Sunday
20080405,2008-04-05,2008,2,4,5,Saturday
20070203,2007-02-03,2007,1,2,3,Saturday
20080322,2008-03-22,2008,1,3,22,Saturday
20070427,2007-04-27,2007,2,4,27,Friday
20070306,2007-03-06,2007,1,3,6,Tuesday
20070421,2007-04-21,2007,2,4,21,Saturday
20070414,2007-04-14,2007,2,4,14,Saturday
20070526,2007-05-26,2007,2,5,26,Saturday
20070605,2007-06-05,2007,2,6,5,Tuesday
20070728,2007-07-28,2007,3,7,28,Saturday
20080305,2008-03-05,2008,1,3,5,Wednesday
20070729,2007-07-29,2007,3,7,29,Sunday
20070901,2007-09-01,2007,3,9,1,Saturday
20071006,2007-10-06,2007,4,10,6,Saturday
20071119,2007-11-19,2007,4,11,19,Monday
20080211,2008-02-11,2008,1,2,11,Monday
20080629,2008-06-29,2008,2,6,29,Sunday
20080527,2008-05-27,2008,2,5,27,Tuesday
20131210,2013-12-10,2013,4,12,10,Tuesday
19970309,1997-03-09,1997,1,3,9,Sunday
20090815,2009-08-15,2009,3,8,15,Saturday
20090814,2009-08-14,2009,3,8,14,Friday
20020918,2002-09-18,2002,3,9,18,Wednesday
20020902,2002-09-02,2002,3,9,2,Monday
20020831,2002-08-31,2002,3,8,31,Saturday
20020921,2002-09-21,2002,3,9,21,Saturday
20021010,2002-10-10,2002,4,10,10,Thursday
20020922,2002-09-22,2002,3,9,22,Sunday
20021116,2002-11-16,2002,4,11,16,Saturday
20020724,2002-07-24,2002,3,7,24,Wednesday
19960802,1996-08-02,1996,3,8,2,Friday
19960831,1996-08-31,1996,3,8,31,Saturday
20070616,2007-06-16,2007,2,6,16,Saturday
20110721,2011-07-21,2011,3,7,21,Thursday
20110724,2011-07-24,2011,3,7,24,Sunday
20170701,2017-07-01,2017,3,7,1,Saturday
20171112,2017-11-12,2017,4,11,12,Sunday
20171227,2017-12-27,2017,4,12,27,Wednesday
20180114,2018-01-14,2018,1,1,14,Sunday
20180113,2018-01-13,2018,1,1,13,Saturday
19961203,1996-12-03,1996,4,12,3,Tuesday
19960726,1996-07-26,1996,3,7,26,Friday
20110125,2011-01-25,2011,1,1,25,Tuesday
20110223,2011-02-23,2011,1,2,23,Wednesday
20110330,2011-03-30,2011,1,3,30,Wednesday
20110301,2011-03-01,2011,1,3,1,Tuesday
20110314,2011-03-14,2011,1,3,14,Monday
20110421,2011-04-21,2011,2,4,21,Thursday
20110407,2011-04-07,2011,2,4,7,Thursday
20110323,2011-03-23,2011,1,3,23,Wednesday
20110202,2011-02-02,2011,1,2,2,Wednesday
20110504,2011-05-04,2011,2,5,4,Wednesday
20110411,2011-04-11,2011,2,4,11,Monday
20110315,2011-03-15,2011,1,3,15,Tuesday
20110412,2011-04-12,2011,2,4,12,Tuesday
20110224,2011-02-24,2011,1,2,24,Thursday
20110225,2011-02-25,2011,1,2,25,Friday
20110206,2011-02-06,2011,1,2,6,Sunday
20150219,2015-02-19,2015,1,2,19,Thursday
20160726,2016-07-26,2016,3,7,26,Tuesday
20160721,2016-07-21,2016,3,7,21,Thursday
20160804,2016-08-04,2016,3,8,4,Thursday
20160811,2016-08-11,2016,3,8,11,Thursday
20160711,2016-07-11,2016,3,7,11,Monday
20160714,2016-07-14,2016,3,7,14,Thursday
20160903,2016-09-03,2016,3,9,3,Saturday
20170109,2017-01-09,2017,1,1,9,Monday
20160724,2016-07-24,2016,3,7,24,Sunday
20160901,2016-09-01,2016,3,9,1,Thursday
20000915,2000-09-15,2000,3,9,15,Friday
20000902,2000-09-02,2000,3,9,2,Saturday
20000916,2000-09-16,2000,3,9,16,Saturday
20010526,2001-05-26,2001,2,5,26,Saturday
20010525,2001-05-25,2001,2,5,25,Friday
20010524,2001-05-24,2001,2,5,24,Thursday
19960623,1996-06-23,1996,2,6,23,Sunday
19991005,1999-10-05,1999,4,10,5,Tuesday
20000619,2000-06-19,2000,2,6,19,Monday
20000621,2000-06-21,2000,2,6,21,Wednesday
20000620,2000-06-20,2000,2,6,20,Tuesday
20030505,2003-05-05,2003,2,5,5,Monday
20000622,2000-06-22,2000,2,6,22,Thursday
20010917,2001-09-17,2001,3,9,17,Monday
20000630,2000-06-30,2000,2,6,30,Friday
20020927,2002-09-27,2002,3,9,27,Friday
20040425,2004-04-25,2004,2,4,25,Sunday
20171124,2017-11-24,2017,4,11,24,Friday
20020626,2002-06-26,2002,2,6,26,Wednesday
20021105,2002-11-05,2002,4,11,5,Tuesday
20001204,2000-12-04,2000,4,12,4,Monday
20060905,2006-09-05,2006,3,9,5,Tuesday
20091115,2009-11-15,2009,4,11,15,Sunday
20000710,2000-07-10,2000,3,7,10,Monday
20010618,2001-06-18,2001,2,6,18,Monday
20020115,2002-01-15,2002,1,1,15,Tuesday
20020709,2002-07-09,2002,3,7,9,Tuesday
20040321,2004-03-21,2004,1,3,21,Sunday
20170129,2017-01-29,2017,1,1,29,Sunday
20020110,2002-01-10,2002,1,1,10,Thursday
20020813,2002-08-13,2002,3,8,13,Tuesday
20020607,2002-06-07,2002,2,6,7,Friday
20000731,2000-07-31,2000,3,7,31,Monday
20010531,2001-05-31,2001,2,5,31,Thursday
20040805,2004-08-05,2004,3,8,5,Thursday
20020806,2002-08-06,2002,3,8,6,Tuesday
20030310,2003-03-10,2003,1,3,10,Monday
20050616,2005-06-16,2005,2,6,16,Thursday
20021007,2002-10-07,2002,4,10,7,Monday
